Mobjects
Paragraph,manim.mobject.text.text_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/text/text_mobject.py
Paragraph,manim.mobject.text.text_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/text/text_mobject.py
Text,manim.mobject.text.text_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/text/text_mobject.py
Text,manim.mobject.text.text_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/text/text_mobject.py
Text,manim.mobject.text.text_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/text/text_mobject.py
ConvexHull3D,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Dodecahedron,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Icosahedron,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Octahedron,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Polyhedron,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Tetrahedron,manim.mobject.three_d.polyhedra,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/polyhedra.py
Arrow3D,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Cone,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Cube,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Cylinder,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Dot3D,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Dot3D,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Line3D,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Prism,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Sphere,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Surface,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Surface,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
ThreeDVMobject,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
Torus,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py
AbstractImageMobject,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py
ImageMobject,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py
ImageMobjectFromCamera,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py
Mobject1D,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
Mobject2D,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
PGroup,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
PMobject,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
PMobject,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
Point,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
PointCloudDot,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py
CurvesAsSubmobjects,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
DashedVMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
DashedVMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VDict,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VDict,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VectorizedPoint,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VectorizedPoint,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
VectorizedPoint,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py
ComplexValueTracker,manim.mobject.value_tracker,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/value_tracker.py
ValueTracker,manim.mobject.value_tracker,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/value_tracker.py
ValueTracker,manim.mobject.value_tracker,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/value_tracker.py
ArrowVectorField,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py
StreamLines,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py
VectorField,manim.mobject.vector_field,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/vector_field.py

Animations
Class Name,Module,File Path
Add,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py
Wait,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py
Wait,manim.animation.animation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/animation.py
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
AnimationGroup,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
LaggedStart,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
LaggedStart,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
LaggedStartMap,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
Succession,manim.animation.composition,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/composition.py
AddTextLetterByLetter,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
AddTextWordByWord,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Create,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Create,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
DrawBorderThenFill,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
RemoveTextLetterByLetter,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
ShowIncreasingSubsets,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
ShowPartial,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
ShowPartial,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
ShowSubmobjectsOneByOne,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
SpiralIn,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
TypeWithCursor,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Uncreate,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Uncreate,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
UntypeWithCursor,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Unwrite,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
Write,manim.animation.creation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/creation.py
FadeIn,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
FadeIn,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
FadeIn,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
FadeOut,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
FadeOut,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
FadeOut,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
_Fade,manim.animation.fading,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/fading.py
GrowArrow,manim.animation.growing,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/growing.py
GrowFromCenter,manim.animation.growing,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/growing.py
GrowFromEdge,manim.animation.growing,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/growing.py
GrowFromPoint,manim.animation.growing,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/growing.py
SpinInFromNothing,manim.animation.growing,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/growing.py
ApplyWave,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
Blink,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
Circumscribe,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
Flash,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
FocusOn,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
Indicate,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
ShowPassingFlash,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
ShowPassingFlashWithThinningStrokeWidth,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
Wiggle,manim.animation.indication,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/indication.py
ComplexHomotopy,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
Homotopy,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
Homotopy,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
MoveAlongPath,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
PhaseFlow,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
SmoothedVectorizedHomotopy,manim.animation.movement,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/movement.py
ChangeDecimalToValue,manim.animation.numbers,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/numbers.py
ChangingDecimal,manim.animation.numbers,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/numbers.py
Rotate,manim.animation.rotation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/rotation.py
Rotating,manim.animation.rotation,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/rotation.py
Broadcast,manim.animation.specialized,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/specialized.py
ChangeSpeed,manim.animation.speedmodifier,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/speedmodifier.py
ApplyComplexFunction,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ApplyFunction,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ApplyMatrix,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ApplyMethod,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ApplyPointwiseFunction,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ApplyPointwiseFunctionToCenter,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ClockwiseTransform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
CounterclockwiseTransform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
CyclicReplace,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
FadeToColor,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
FadeTransform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
FadeTransformPieces,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
FadeTransformPieces,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
MoveToTarget,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ReplacementTransform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Restore,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Restore,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ScaleInPlace,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
ShrinkToCenter,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Swap,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
Transform,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
TransformAnimations,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
TransformFromCopy,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
_MethodAnimation,manim.animation.transform,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform.py
TransformMatchingAbstractBase,manim.animation.transform_matching_parts,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform_matching_parts.py
TransformMatchingShapes,manim.animation.transform_matching_parts,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform_matching_parts.py
TransformMatchingTex,manim.animation.transform_matching_parts,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/transform_matching_parts.py
MaintainPositionRelativeTo,manim.animation.updaters.update,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/updaters/update.py
UpdateFromAlphaFunc,manim.animation.updaters.update,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/updaters/update.py
UpdateFromFunc,manim.animation.updaters.update,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/updaters/update.py
UpdateFromFunc,manim.animation.updaters.update,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/animation/updaters/update.py

Scenes
Class Name,Module,File Path
MovingCameraScene,manim.scene.moving_camera_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/moving_camera_scene.py
MovingCameraScene,manim.scene.moving_camera_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/moving_camera_scene.py
SpecialThreeDScene,manim.scene.three_d_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/three_d_scene.py
ThreeDScene,manim.scene.three_d_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/three_d_scene.py
LinearTransformationScene,manim.scene.vector_space_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/vector_space_scene.py
VectorScene,manim.scene.vector_space_scene,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/scene/vector_space_scene.py
